X (m),Y (m),Z (m)
-57.952802333049476,-85.54742532223463,-9.914740710166825
-57.952802333049476,-80.54742532223463,-9.729008155563747
-47.952802333049476,-80.54742532223463,-9.520338168614899
-42.952802333049476,-80.54742532223463,-9.481764269018186
-37.952802333049476,-80.54742532223463,-9.443190369421472
-32.952802333049476,-80.54742532223463,-9.40461646982476
-27.952802333049476,-80.54742532223463,-9.367780983475313
-22.952802333049476,-80.54742532223463,-9.393034374664921
-17.952802333049476,-80.54742532223463,-9.418287765854643
-12.952802333049476,-80.54742532223463,-9.443541157044365
-7.952802333049476,-80.54742532223463,-9.468794548233973
-2.952802333049476,-80.54742532223463,-9.489786554998886
2.047197666950524,-80.54742532223463,-9.34293363854897
7.047197666950524,-80.54742532223463,-9.196080722099055
12.047197666950524,-80.54742532223463,-9.049227805649139
17.047197666950524,-80.54742532223463,-8.902374889199336
22.047197666950524,-80.54742532223463,-8.753215868631514
27.047197666950524,-80.54742532223463,-8.502876743837987
32.047197666950524,-80.54742532223463,-8.252537619044233
37.047197666950524,-80.54742532223463,-8.002198494250933
42.047197666950524,-80.54742532223463,-7.7518593694574065
47.047197666950524,-80.54742532223463,-7.500617315196905
52.047197666950524,-80.54742532223463,-7.204694454847186
57.047197666950524,-80.54742532223463,-6.908771594497466
62.047197666950524,-80.54742532223463,-6.612848734147519
67.04719766695052,-80.54742532223463,-6.316925873797686
72.04719766695052,-80.54742532223463,-6.016945452948562
77.04719766695052,-80.54742532223463,-5.486916327073459
82.04719766695052,-80.54742532223463,-4.956887201198242
87.04719766695052,-80.54742532223463,-4.426858075322798
92.04719766695052,-80.54742532223463,-3.896828949447695
97.04719766695052,-80.54742532223463,-3.366482262090358
102.04719766695052,-80.54742532223463,-2.8150773231454878
107.04719766695052,-80.54742532223463,-2.263672384200845
112.04719766695052,-80.54742532223463,-1.7122674452560886
117.04719766695052,-80.54742532223463,-1.160862506311446
122.04719766695052,-80.54742532223463,-0.6113742372718889
127.04719766695052,-80.54742532223463,-0.2147879898360543
132.04719766695052,-80.54742532223463,0.1817982575997803
137.04719766695052,-80.54742532223463,0.5783845050357286
142.04719766695052,-80.54742532223463,0.9749707524715632
147.04719766695052,-80.54742532223463,1.3721719985614982
152.04719766695052,-80.54742532223463,1.8308537629689
-62.952802333049476,-75.54742532223463,-9.71204558740942
-67.95280233304948,-80.54742532223463,-10.077255294815131
-62.952802333049476,-80.54742532223463,-9.903131725189496
-67.95280233304948,-75.54742532223463,-9.880815573858172
-57.952802333049476,-75.54742532223463,-9.54327560096067
-52.952802333049476,-75.54742532223463,-9.378057635412006
-47.952802333049476,-75.54742532223463,-9.328835105222652
-42.952802333049476,-75.54742532223463,-9.279612575033298
-37.952802333049476,-75.54742532223463,-9.230390044843944
